Severity	Code	Description	Project	File	Line	Suppression State
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	219	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	220	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	221	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	221	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	223	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	224	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	225	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	227	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	228	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	229	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	230	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	230	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	232	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	233	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	234	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	235	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	235	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	237	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	238	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	239	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	240	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	240	Active
Warning	SA1300	Element 'booksButton_Click' should begin with an uppercase letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	245	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	247	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	249	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	250	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	251	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	251	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	255	Active
Warning	SA1300	Element 'cardsButton_Click' should begin with an uppercase letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	258	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	260	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	262	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	263	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	264	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	264	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	268	Active
Warning	SA1300	Element 'settingsButton_Click' should begin with an uppercase letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	271	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	273	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	275	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	276	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	277	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	277	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	281	Active
Warning	SA1300	Element 'radiosListBox_SelectionChanged' should begin with an uppercase letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	284	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	286	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	290	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	298	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	302	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	302	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	307	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	317	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	317	Active
Warning	SA1300	Element 'addButton_Click' should begin with an uppercase letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	321	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	326	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	335	Active
Warning	SA1300	Element 'editButton_Click' should begin with an uppercase letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	340	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	342	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	347	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	353	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	361	Active
Warning	SA1300	Element 'removeButton_Click' should begin with an uppercase letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	367	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	369	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	380	Active
Warning	SA1513	Closing brace should be followed by blank line	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	382	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	383	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	383	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	383	Active
Warning	SA1300	Element 'playButton_Click' should begin with an uppercase letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	388	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	390	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	392	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	393	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	394	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	394	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	398	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	399	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	400	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	400	Active
Warning	SA1300	Element 'volumeMinusButton_Click' should begin with an uppercase letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	404	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	406	Active
Warning	SA1300	Element 'volumePlusButton_Click' should begin with an uppercase letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	409	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\RadiosPage.xaml.cs	411	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	1	Active
Warning	SA1633	The file header is missing or not located at the top of the file.	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	1	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	2	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	3	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	4	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	5	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	6	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	7	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	8	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	9	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	10	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	11	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	12	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	13	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	14	Active
Warning	SA1200	Using directive should appear within a namespace declaration	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	15	Active
Warning	SA1400	Element 'booksIcon' should declare an access modifier	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	21	Active
Warning	SA1400	Element 'cardsIcon' should declare an access modifier	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	22	Active
Warning	SA1400	Element 'radiosIcon' should declare an access modifier	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	23	Active
Warning	SA1400	Element 'RLDIcon' should declare an access modifier	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	24	Active
Warning	SA1306	Field 'RLDIcon' should begin with lower-case letter	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	24	Active
Warning	SA1400	Element 'settingsIcon' should declare an access modifier	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	25	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	29	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	38	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	39	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	41	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	42	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	43	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	44	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	45	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	47	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	48	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	49	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	50	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	51	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	53	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	54	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	55	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	57	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	58	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	59	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	60	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	61	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	63	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	64	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	65	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	66	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	66	Active
Warning	SA1101	Prefix local calls with this	RLD	D:\Repositories\University\RLD\RLD\RLD\Presentation\Pages\Settings.xaml.cs	68	Active
